127.0.0.1 - - [24/Mar/2023:08:55:16 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:03 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:03 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:03 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:03 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:03 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:03 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:09 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:09 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:09 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:09 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:09 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:09 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:09 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60607
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:11 +0900] "GET /semiProject/index.jsp?main=layout/sinSang.jsp HTTP/1.1" 200 37098
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:11 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:11 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:11 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:11 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:11 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:11 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:27 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:27 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:27 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:27 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:27 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:27 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:27 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60636
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:33 +0900] "GET /semiProject/index.jsp?main=layout/sinSang.jsp HTTP/1.1" 200 37098
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:33 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:33 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:33 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:33 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:33 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:33 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:46 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:46 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:46 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:46 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:46 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:46 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:27:47 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60672
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:35:53 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:35:53 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:35:53 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:35:53 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:35:53 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:35:53 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:35:53 +0900] "GET /semiProject/image/cart.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:35:54 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60717
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:04 +0900] "GET /semiProject/index.jsp?main=layout/sinSang.jsp HTTP/1.1" 200 37098
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:04 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:04 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:04 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:04 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:04 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:04 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:09 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:09 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:09 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:09 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:09 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:09 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:10 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60745
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:10 +0900] "GET /semiProject/index.jsp?main=layout/sinSang.jsp HTTP/1.1" 200 37098
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:10 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:10 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:10 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:10 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:10 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:41:10 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:13 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:13 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:13 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:13 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:13 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:13 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:15 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60745
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /semiProject/index.jsp?main=detail/detailView.jsp?item_num=9 HTTP/1.1" 200 48338
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /review/review.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /js/detail.js HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /css/good_view.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /save-info-img/9.jpg HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /save-img/9.jpg HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /image/heart.png HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /detailimg/only.png HTTP/1.1" 404 829
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /detailimg/truck.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /detailimg/check.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /detailimg/price.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /detailimg/eco.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /review/reviewList.jsp?item_num=9 HTTP/1.1" 404 817
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:40 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:42:42 +0900] "GET /semiProject/common/itemInfo.jsp?item_num=9 HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:44:07 +0900] "GET /semiProject/common/itemInfo.jsp?item_num=9 HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:45:41 +0900] "GET /semiProject/common/itemInfo.jsp?item_num=25 HTTP/1.1" 200 98
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:46:39 +0900] "GET /semiProject/common/itemInfo.jsp?item_num=9 HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:48:57 +0900] "GET /semiProject/common/itemInfo.jsp?item_num=24 HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:48:58 +0900] "GET /semiProject/cart/cartSearchItem.jsp?item_num=24&cart_cnt=1 HTTP/1.1" 200 8
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:49:06 +0900] "GET /semiProject/common/itemInfo.jsp?item_num=9 HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:49:38 +0900] "GET /semiProject/common/itemInfo.jsp?item_num=9 HTTP/1.1" 200 110
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:49:44 +0900] "GET /semiProject/cart/cartSearchItem.jsp?item_num=9&cart_cnt=1 HTTP/1.1" 200 8
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:49:48 +0900] "GET /semiProject/common/itemInfo.jsp?item_num=24 HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:49:54 +0900] "GET /semiProject/cart/cartSearchItem.jsp?item_num=24&cart_cnt=12 HTTP/1.1" 200 8
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:51:24 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:51:24 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:51:24 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:51:24 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:51:24 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:51:24 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:51:25 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60863
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:54:51 +0900] "GET /semiProject/index.jsp?main=layout/sinSang.jsp HTTP/1.1" 200 37202
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:54:51 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:54:51 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:54:51 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:54:51 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:54:51 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:14:54:51 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:42 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:42 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:42 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:42 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:42 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:42 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:43 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 61009
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:45 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:45 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:45 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:45 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:45 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:45 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:45 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:45 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:45 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:45 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:45 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 16406
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:08:46 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 61049
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:10:37 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:10:37 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:10:37 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:10:37 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:10:38 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:10:38 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:10:39 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60845
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:11:01 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:11:01 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:11:01 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:11:01 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:11:01 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:11:01 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:11:01 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 60845
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:11:58 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:11:58 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:11:58 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:11:58 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:11:58 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:11:59 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:11:59 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 61158
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:15:18 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:15:18 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:15:18 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:15:18 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:15:18 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:15:18 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:15:15:19 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 61078
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:13 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:13 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:13 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:13 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:14 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:14 +0900] "GET /semiProject/webfonts/fa-solid-900.ttf HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:15 +0900] "GET /semiProject/index.jsp HTTP/1.1" 200 61357
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /semiProject/index.jsp?main=detail/detailView.jsp?item_num=29 HTTP/1.1" 200 48319
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /semiProject/menu/css/font-awesome.css HTTP/1.1" 404 856
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /semiProject/menu/css/menu.css HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /semiProject/menu/js/jquery.js HTTP/1.1" 404 848
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /semiProject/menu/js/function.js HTTP/1.1" 404 850
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /css/good_view.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /review/review.css HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /js/detail.js HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /save-info-img/29.jpg HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /save-img/29.jpg HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /image/heart.png HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /detailimg/check.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /detailimg/only.png HTTP/1.1" 404 829
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /detailimg/truck.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /detailimg/price.png HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /detailimg/eco.png HTTP/1.1" 404 828
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /review/reviewList.jsp?item_num=29 HTTP/1.1" 404 817
0:0:0:0:0:0:0:1 - - [24/Mar/2023:16:13:17 +0900] "GET /semiProject/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 854
